REGION,FUEL,TIMESLICE,YEAR,VALUE
RE1,DEMRO1,S13,2046,0.0449
RE1,DEMRO1,S13,2047,0.0449
RE1,DEMRO1,S13,2048,0.0449
RE1,DEMRO1,S13,2049,0.0449
RE1,DEMRO1,S13,2050,0.0449
RE1,DEMRO2,S13,2019,0.0449
RE1,DEMRO2,S13,2020,0.0449
RE1,DEMRO2,S13,2021,0.0449
RE1,DEMRO2,S13,2022,0.0449
RE1,DEMRO2,S13,2023,0.0449
RE1,DEMRO2,S13,2024,0.0449
RE1,DEMRO2,S13,2025,0.0449
RE1,DEMRO2,S13,2026,0.0449
RE1,DEMRO2,S13,2027,0.0449
RE1,DEMRO2,S13,2028,0.0449
RE1,DEMRO2,S13,2029,0.0449
RE1,DEMRO2,S13,2030,0.0449
RE1,DEMRO2,S13,2031,0.0449
RE1,DEMRO2,S13,2032,0.0449
RE1,DEMRO2,S13,2033,0.0449
RE1,DEMRO2,S13,2034,0.0449
RE1,DEMRO2,S13,2035,0.0449
RE1,DEMRO2,S13,2036,0.0449
RE1,DEMRO2,S13,2037,0.0449
RE1,DEMRO2,S13,2038,0.0449
RE1,DEMRO2,S13,2039,0.0449
RE1,DEMRO2,S13,2040,0.0449
RE1,DEMRO2,S13,2041,0.0449
RE1,DEMRO2,S13,2042,0.0449
RE1,DEMRO2,S13,2043,0.0449
RE1,DEMRO2,S13,2044,0.0449
RE1,DEMRO2,S13,2045,0.0449
RE1,DEMRO2,S13,2046,0.0449
RE1,DEMRO2,S13,2047,0.0449
RE1,DEMRO2,S13,2048,0.0449
RE1,DEMRO2,S13,2049,0.0449
RE1,DEMRO2,S13,2050,0.0449
RE1,DEMCCO,S14,2019,0.034
RE1,DEMCCO,S14,2020,0.034
RE1,DEMCCO,S14,2021,0.034
RE1,DEMCCO,S14,2022,0.034
RE1,DEMCCO,S14,2023,0.034
RE1,DEMCCO,S14,2024,0.034
RE1,DEMCCO,S14,2025,0.034
RE1,DEMCCO,S14,2026,0.034
RE1,DEMCCO,S14,2027,0.034
RE1,DEMCCO,S14,2028,0.034
RE1,DEMCCO,S14,2029,0.034
RE1,DEMCCO,S14,2030,0.034
RE1,DEMCCO,S14,2031,0.034
RE1,DEMCCO,S14,2032,0.034
RE1,DEMCCO,S14,2033,0.034
RE1,DEMCCO,S14,2034,0.034
RE1,DEMCCO,S14,2035,0.034
RE1,DEMCCO,S14,2036,0.034
RE1,DEMCCO,S14,2037,0.034
RE1,DEMCCO,S14,2038,0.034
RE1,DEMCCO,S14,2039,0.034
RE1,DEMCCO,S14,2040,0.034
RE1,DEMCCO,S14,2041,0.034
RE1,DEMCCO,S14,2042,0.034
RE1,DEMCCO,S14,2043,0.034
RE1,DEMCCO,S14,2044,0.034
RE1,DEMCCO,S14,2045,0.034
RE1,DEMCCO,S14,2046,0.034
RE1,DEMCCO,S14,2047,0.034
RE1,DEMCCO,S14,2048,0.034
RE1,DEMCCO,S14,2049,0.034
RE1,DEMCCO,S14,2050,0.034
RE1,DEMRC1,S14,2019,0.034
RE1,DEMRC1,S14,2020,0.034
RE1,DEMRC1,S14,2021,0.034
RE1,DEMRC1,S14,2022,0.034
RE1,DEMRC1,S14,2023,0.034
RE1,DEMRC1,S14,2024,0.034
RE1,DEMRC1,S14,2025,0.034
RE1,DEMRC1,S14,2026,0.034
RE1,DEMRC1,S14,2027,0.034
RE1,DEMRC1,S14,2028,0.034
RE1,DEMRC1,S14,2029,0.034
RE1,DEMRC1,S14,2030,0.034
RE1,DEMRC1,S14,2031,0.034
RE1,DEMRC1,S14,2032,0.034
RE1,DEMRC1,S14,2033,0.034
RE1,DEMRC1,S14,2034,0.034
RE1,DEMRC1,S14,2035,0.034
RE1,DEMRC1,S14,2036,0.034
RE1,DEMRC1,S14,2037,0.034
RE1,DEMRC1,S14,2038,0.034
RE1,DEMRC1,S14,2039,0.034
RE1,DEMRC1,S14,2040,0.034
RE1,DEMRC1,S14,2041,0.034
RE1,DEMRC1,S14,2042,0.034
RE1,DEMRC1,S14,2043,0.034
RE1,DEMRC1,S14,2044,0.034
RE1,DEMRC1,S14,2045,0.034
RE1,DEMRC1,S14,2046,0.034
RE1,DEMRC1,S14,2047,0.034
RE1,DEMRC1,S14,2048,0.034
RE1,DEMRC1,S14,2049,0.034
RE1,DEMRC1,S14,2050,0.034
RE1,DEMRC2,S14,2019,0.034
RE1,DEMRC2,S14,2020,0.034
RE1,DEMRC2,S14,2021,0.034
RE1,DEMRC2,S14,2022,0.034
RE1,DEMRC2,S14,2023,0.034
RE1,DEMRC2,S14,2024,0.034
RE1,DEMRC2,S14,2025,0.034
RE1,DEMRC2,S14,2026,0.034
RE1,DEMRC2,S14,2027,0.034
RE1,DEMRC2,S14,2028,0.034
RE1,DEMRC2,S14,2029,0.034
RE1,DEMRC2,S14,2030,0.034
RE1,DEMRC2,S14,2031,0.034
RE1,DEMRC2,S14,2032,0.034
RE1,DEMRC2,S14,2033,0.034
RE1,DEMRC2,S14,2034,0.034
RE1,DEMRC2,S14,2035,0.034
RE1,DEMRC2,S14,2036,0.034
RE1,DEMRC2,S14,2037,0.034
RE1,DEMRC2,S14,2038,0.034
RE1,DEMRC2,S14,2039,0.034
RE1,DEMRC2,S14,2040,0.034
RE1,DEMRC2,S14,2041,0.034
RE1,DEMRC2,S14,2042,0.034
RE1,DEMRC2,S14,2043,0.034
RE1,DEMRC2,S14,2044,0.034
RE1,DEMRC2,S14,2045,0.034
RE1,DEMRC2,S14,2046,0.034
RE1,DEMRC2,S14,2047,0.034
RE1,DEMRC2,S14,2048,0.034
RE1,DEMRC2,S14,2049,0.034
RE1,DEMRC2,S14,2050,0.034
RE1,DEMRL1,S14,2019,0.034
RE1,DEMRL1,S14,2020,0.034
RE1,DEMRL1,S14,2021,0.034
RE1,DEMRL1,S14,2022,0.034
RE1,DEMRL1,S14,2023,0.034
RE1,DEMRL1,S14,2024,0.034
RE1,DEMRL1,S14,2025,0.034
RE1,DEMRL1,S14,2026,0.034
RE1,DEMRL1,S14,2027,0.034
RE1,DEMRL1,S14,2028,0.034
RE1,DEMRL1,S14,2029,0.034
RE1,DEMRL1,S14,2030,0.034
RE1,DEMRL1,S14,2031,0.034
RE1,DEMRL1,S14,2032,0.034
RE1,DEMRL1,S14,2033,0.034
RE1,DEMRL1,S14,2034,0.034
RE1,DEMRL1,S14,2035,0.034
RE1,DEMRL1,S14,2036,0.034
RE1,DEMRL1,S14,2037,0.034
RE1,DEMRL1,S14,2038,0.034
RE1,DEMRL1,S14,2039,0.034
RE1,DEMRL1,S14,2040,0.034
RE1,DEMRL1,S14,2041,0.034
RE1,DEMRL1,S14,2042,0.034
RE1,DEMRL1,S14,2043,0.034
RE1,DEMRL1,S14,2044,0.034
RE1,DEMRL1,S14,2045,0.034
RE1,DEMRL1,S14,2046,0.034
RE1,DEMRL1,S14,2047,0.034
RE1,DEMRL1,S14,2048,0.034
RE1,DEMRL1,S14,2049,0.034
RE1,DEMRL1,S14,2050,0.034
RE1,DEMRL2,S14,2019,0.034
RE1,DEMRL2,S14,2020,0.034
RE1,DEMRL2,S14,2021,0.034
RE1,DEMRL2,S14,2022,0.034
RE1,DEMRL2,S14,2023,0.034
RE1,DEMRL2,S14,2024,0.034
RE1,DEMRL2,S14,2025,0.034
RE1,DEMRL2,S14,2026,0.034
RE1,DEMRL2,S14,2027,0.034
RE1,DEMRL2,S14,2028,0.034
RE1,DEMRL2,S14,2029,0.034
RE1,DEMRL2,S14,2030,0.034
RE1,DEMRL2,S14,2031,0.034
RE1,DEMRL2,S14,2032,0.034
RE1,DEMRL2,S14,2033,0.034
RE1,DEMRL2,S14,2034,0.034
RE1,DEMRL2,S14,2035,0.034
RE1,DEMRL2,S14,2036,0.034
RE1,DEMRL2,S14,2037,0.034
RE1,DEMRL2,S14,2038,0.034
RE1,DEMRL2,S14,2039,0.034
RE1,DEMRL2,S14,2040,0.034
RE1,DEMRL2,S14,2041,0.034
RE1,DEMRL2,S14,2042,0.034
RE1,DEMRL2,S14,2043,0.034
RE1,DEMRL2,S14,2044,0.034
RE1,DEMRL2,S14,2045,0.034
RE1,DEMRL2,S14,2046,0.034
RE1,DEMRL2,S14,2047,0.034
RE1,DEMRL2,S14,2048,0.034
RE1,DEMRL2,S14,2049,0.034
RE1,DEMRL2,S14,2050,0.034
RE1,DEMRO1,S14,2019,0.034
RE1,DEMRO1,S14,2020,0.034
RE1,DEMRO1,S14,2021,0.034
RE1,DEMRO1,S14,2022,0.034
RE1,DEMRO1,S14,2023,0.034
RE1,DEMRO1,S14,2024,0.034
RE1,DEMRO1,S14,2025,0.034
RE1,DEMRO1,S14,2026,0.034
RE1,DEMRO1,S14,2027,0.034
RE1,DEMRO1,S14,2028,0.034
RE1,DEMRO1,S14,2029,0.034
RE1,DEMRO1,S14,2030,0.034
RE1,DEMRO1,S14,2031,0.034
RE1,DEMRO1,S14,2032,0.034
RE1,DEMRO1,S14,2033,0.034
RE1,DEMRO1,S14,2034,0.034
RE1,DEMRO1,S14,2035,0.034
RE1,DEMRO1,S14,2036,0.034
RE1,DEMRO1,S14,2037,0.034
RE1,DEMRO1,S14,2038,0.034
RE1,DEMRO1,S14,2039,0.034
RE1,DEMRO1,S14,2040,0.034
RE1,DEMRO1,S14,2041,0.034
RE1,DEMRO1,S14,2042,0.034
RE1,DEMRO1,S14,2043,0.034
RE1,DEMRO1,S14,2044,0.034
RE1,DEMRO1,S14,2045,0.034
RE1,DEMRO1,S14,2046,0.034
RE1,DEMRO1,S14,2047,0.034
RE1,DEMRO1,S14,2048,0.034
RE1,DEMRO1,S14,2049,0.034
RE1,DEMRO1,S14,2050,0.034
RE1,DEMRO2,S14,2019,0.034
RE1,DEMRO2,S14,2020,0.034
RE1,DEMRO2,S14,2021,0.034
RE1,DEMRO2,S14,2022,0.034
RE1,DEMRO2,S14,2023,0.034
RE1,DEMRO2,S14,2024,0.034
RE1,DEMRO2,S14,2025,0.034
RE1,DEMRO2,S14,2026,0.034
RE1,DEMRO2,S14,2027,0.034
RE1,DEMRO2,S14,2028,0.034
RE1,DEMRO2,S14,2029,0.034
RE1,DEMRO2,S14,2030,0.034
RE1,DEMRO2,S14,2031,0.034
RE1,DEMRO2,S14,2032,0.034
RE1,DEMRO2,S14,2033,0.034
RE1,DEMRO2,S14,2034,0.034
RE1,DEMRO2,S14,2035,0.034
RE1,DEMRO2,S14,2036,0.034
RE1,DEMRO2,S14,2037,0.034
RE1,DEMRO2,S14,2038,0.034
RE1,DEMRO2,S14,2039,0.034
RE1,DEMRO2,S14,2040,0.034
RE1,DEMRO2,S14,2041,0.034
RE1,DEMRO2,S14,2042,0.034
RE1,DEMRO2,S14,2043,0.034
RE1,DEMRO2,S14,2044,0.034
RE1,DEMRO2,S14,2045,0.034
RE1,DEMRO2,S14,2046,0.034
RE1,DEMRO2,S14,2047,0.034
RE1,DEMRO2,S14,2048,0.034
RE1,DEMRO2,S14,2049,0.034
RE1,DEMRO2,S14,2050,0.034
RE1,DEMCCO,S15,2019,0.0162
RE1,DEMCCO,S15,2020,0.0162
RE1,DEMCCO,S15,2021,0.0162
RE1,DEMCCO,S15,2022,0.0162
RE1,DEMCCO,S15,2023,0.0162
RE1,DEMCCO,S15,2024,0.0162
RE1,DEMCCO,S15,2025,0.0162
RE1,DEMCCO,S15,2026,0.0162
RE1,DEMCCO,S15,2027,0.0162
RE1,DEMCCO,S15,2028,0.0162
RE1,DEMCCO,S15,2029,0.0162
RE1,DEMCCO,S15,2030,0.0162
RE1,DEMCCO,S15,2031,0.0162
RE1,DEMCCO,S15,2032,0.0162
RE1,DEMCCO,S15,2033,0.0162
RE1,DEMCCO,S15,2034,0.0162
RE1,DEMCCO,S15,2035,0.0162
RE1,DEMCCO,S15,2036,0.0162
RE1,DEMCCO,S15,2037,0.0162
RE1,DEMCCO,S15,2038,0.0162
RE1,DEMCCO,S15,2039,0.0162
RE1,DEMCCO,S15,2040,0.0162
RE1,DEMCCO,S15,2041,0.0162
RE1,DEMCCO,S15,2042,0.0162
RE1,DEMCCO,S15,2043,0.0162
RE1,DEMCCO,S15,2044,0.0162
RE1,DEMCCO,S15,2045,0.0162
RE1,DEMCCO,S15,2046,0.0162
RE1,DEMCCO,S15,2047,0.0162
RE1,DEMCCO,S15,2048,0.0162
RE1,DEMCCO,S15,2049,0.0162
RE1,DEMCCO,S15,2050,0.0162
RE1,DEMRC1,S15,2019,0.0162
RE1,DEMRC1,S15,2020,0.0162
RE1,DEMRC1,S15,2021,0.0162
RE1,DEMRC1,S15,2022,0.0162
RE1,DEMRC1,S15,2023,0.0162
RE1,DEMRC1,S15,2024,0.0162
RE1,DEMRC1,S15,2025,0.0162
RE1,DEMRC1,S15,2026,0.0162
RE1,DEMRC1,S15,2027,0.0162
RE1,DEMRC1,S15,2028,0.0162
RE1,DEMRC1,S15,2029,0.0162
RE1,DEMRC1,S15,2030,0.0162
RE1,DEMRC1,S15,2031,0.0162
RE1,DEMRC1,S15,2032,0.0162
RE1,DEMRC1,S15,2033,0.0162
RE1,DEMRC1,S15,2034,0.0162
RE1,DEMRC1,S15,2035,0.0162
RE1,DEMRC1,S15,2036,0.0162
RE1,DEMRC1,S15,2037,0.0162
RE1,DEMRC1,S15,2038,0.0162
RE1,DEMRC1,S15,2039,0.0162
RE1,DEMRC1,S15,2040,0.0162
RE1,DEMRC1,S15,2041,0.0162
RE1,DEMRC1,S15,2042,0.0162
RE1,DEMRC1,S15,2043,0.0162
RE1,DEMRC1,S15,2044,0.0162
RE1,DEMRC1,S15,2045,0.0162
RE1,DEMRC1,S15,2046,0.0162
RE1,DEMRC1,S15,2047,0.0162
RE1,DEMRC1,S15,2048,0.0162
RE1,DEMRC1,S15,2049,0.0162
RE1,DEMRC1,S15,2050,0.0162
RE1,DEMRC2,S15,2019,0.0162
RE1,DEMRC2,S15,2020,0.0162
RE1,DEMRC2,S15,2021,0.0162
RE1,DEMRC2,S15,2022,0.0162
RE1,DEMRC2,S15,2023,0.0162
RE1,DEMRC2,S15,2024,0.0162
RE1,DEMRC2,S15,2025,0.0162
RE1,DEMRC2,S15,2026,0.0162
RE1,DEMRC2,S15,2027,0.0162
RE1,DEMRC2,S15,2028,0.0162
RE1,DEMRC2,S15,2029,0.0162
RE1,DEMRC2,S15,2030,0.0162
RE1,DEMRC2,S15,2031,0.0162
RE1,DEMRC2,S15,2032,0.0162
RE1,DEMRC2,S15,2033,0.0162
RE1,DEMRC2,S15,2034,0.0162
RE1,DEMRC2,S15,2035,0.0162
RE1,DEMRC2,S15,2036,0.0162
RE1,DEMRC2,S15,2037,0.0162
RE1,DEMRC2,S15,2038,0.0162
RE1,DEMRC2,S15,2039,0.0162
RE1,DEMRC2,S15,2040,0.0162
RE1,DEMRC2,S15,2041,0.0162
RE1,DEMRC2,S15,2042,0.0162
RE1,DEMRC2,S15,2043,0.0162
RE1,DEMRC2,S15,2044,0.0162
RE1,DEMRC2,S15,2045,0.0162
RE1,DEMRC2,S15,2046,0.0162
RE1,DEMRC2,S15,2047,0.0162
RE1,DEMRC2,S15,2048,0.0162
RE1,DEMRC2,S15,2049,0.0162
RE1,DEMRC2,S15,2050,0.0162
RE1,DEMRL1,S15,2019,0.0162
RE1,DEMRL1,S15,2020,0.0162
RE1,DEMRL1,S15,2021,0.0162
RE1,DEMRL1,S15,2022,0.0162
RE1,DEMRL1,S15,2023,0.0162
RE1,DEMRL1,S15,2024,0.0162
RE1,DEMRL1,S15,2025,0.0162
RE1,DEMRL1,S15,2026,0.0162
RE1,DEMRL1,S15,2027,0.0162
RE1,DEMRL1,S15,2028,0.0162
RE1,DEMRL1,S15,2029,0.0162
RE1,DEMRL1,S15,2030,0.0162
RE1,DEMRL1,S15,2031,0.0162
RE1,DEMRL1,S15,2032,0.0162
RE1,DEMRL1,S15,2033,0.0162
RE1,DEMRL1,S15,2034,0.0162
RE1,DEMRL1,S15,2035,0.0162
RE1,DEMRL1,S15,2036,0.0162
RE1,DEMRL1,S15,2037,0.0162
RE1,DEMRL1,S15,2038,0.0162
RE1,DEMRL1,S15,2039,0.0162
RE1,DEMRL1,S15,2040,0.0162
RE1,DEMRL1,S15,2041,0.0162
RE1,DEMRL1,S15,2042,0.0162
RE1,DEMRL1,S15,2043,0.0162
RE1,DEMRL1,S15,2044,0.0162
RE1,DEMRL1,S15,2045,0.0162
RE1,DEMRL1,S15,2046,0.0162
RE1,DEMRL1,S15,2047,0.0162
RE1,DEMRL1,S15,2048,0.0162
RE1,DEMRL1,S15,2049,0.0162
RE1,DEMRL1,S15,2050,0.0162
RE1,DEMRL2,S15,2019,0.0162
RE1,DEMRL2,S15,2020,0.0162
RE1,DEMRL2,S15,2021,0.0162
RE1,DEMRL2,S15,2022,0.0162
RE1,DEMRL2,S15,2023,0.0162
RE1,DEMRL2,S15,2024,0.0162
RE1,DEMRL2,S15,2025,0.0162
RE1,DEMRL2,S15,2026,0.0162
RE1,DEMRL2,S15,2027,0.0162
RE1,DEMRL2,S15,2028,0.0162
RE1,DEMRL2,S15,2029,0.0162
RE1,DEMRL2,S15,2030,0.0162
RE1,DEMRL2,S15,2031,0.0162
RE1,DEMRL2,S15,2032,0.0162
RE1,DEMRL2,S15,2033,0.0162
RE1,DEMRL2,S15,2034,0.0162
RE1,DEMRL2,S15,2035,0.0162
RE1,DEMRL2,S15,2036,0.0162
RE1,DEMRL2,S15,2037,0.0162
RE1,DEMRL2,S15,2038,0.0162
RE1,DEMRL2,S15,2039,0.0162
RE1,DEMRL2,S15,2040,0.0162
RE1,DEMRL2,S15,2041,0.0162
RE1,DEMRL2,S15,2042,0.0162
RE1,DEMRL2,S15,2043,0.0162
RE1,DEMRL2,S15,2044,0.0162
RE1,DEMRL2,S15,2045,0.0162
RE1,DEMRL2,S15,2046,0.0162
RE1,DEMRL2,S15,2047,0.0162
RE1,DEMRL2,S15,2048,0.0162
RE1,DEMRL2,S15,2049,0.0162
RE1,DEMRL2,S15,2050,0.0162
RE1,DEMRO1,S15,2019,0.0162
RE1,DEMRO1,S15,2020,0.0162
RE1,DEMRO1,S15,2021,0.0162
RE1,DEMRO1,S15,2022,0.0162
RE1,DEMRO1,S15,2023,0.0162
RE1,DEMRO1,S15,2024,0.0162
RE1,DEMRO1,S15,2025,0.0162
RE1,DEMRO1,S15,2026,0.0162
RE1,DEMRO1,S15,2027,0.0162
RE1,DEMRO1,S15,2028,0.0162
RE1,DEMRO1,S15,2029,0.0162
RE1,DEMRO1,S15,2030,0.0162
RE1,DEMRO1,S15,2031,0.0162
RE1,DEMRO1,S15,2032,0.0162
RE1,DEMRO1,S15,2033,0.0162
RE1,DEMRO1,S15,2034,0.0162
RE1,DEMRO1,S15,2035,0.0162
RE1,DEMRO1,S15,2036,0.0162
RE1,DEMRO1,S15,2037,0.0162
RE1,DEMRO1,S15,2038,0.0162
RE1,DEMRO1,S15,2039,0.0162
RE1,DEMRO1,S15,2040,0.0162
RE1,DEMRO1,S15,2041,0.0162
RE1,DEMRO1,S15,2042,0.0162
RE1,DEMRO1,S15,2043,0.0162
RE1,DEMRO1,S15,2044,0.0162
RE1,DEMRO1,S15,2045,0.0162
RE1,DEMRO1,S15,2046,0.0162
RE1,DEMRO1,S15,2047,0.0162
RE1,DEMRO1,S15,2048,0.0162
RE1,DEMRO1,S15,2049,0.0162
RE1,DEMRO1,S15,2050,0.0162
RE1,DEMRO2,S15,2019,0.0162
RE1,DEMRO2,S15,2020,0.0162
RE1,DEMRO2,S15,2021,0.0162
RE1,DEMRO2,S15,2022,0.0162
RE1,DEMRO2,S15,2023,0.0162
RE1,DEMRO2,S15,2024,0.0162
RE1,DEMRO2,S15,2025,0.0162
RE1,DEMRO2,S15,2026,0.0162
RE1,DEMRO2,S15,2027,0.0162
RE1,DEMRO2,S15,2028,0.0162
RE1,DEMRO2,S15,2029,0.0162
RE1,DEMRO2,S15,2030,0.0162
RE1,DEMRO2,S15,2031,0.0162
RE1,DEMRO2,S15,2032,0.0162
RE1,DEMRO2,S15,2033,0.0162
RE1,DEMRO2,S15,2034,0.0162
RE1,DEMRO2,S15,2035,0.0162
RE1,DEMRO2,S15,2036,0.0162
RE1,DEMRO2,S15,2037,0.0162
RE1,DEMRO2,S15,2038,0.0162
RE1,DEMRO2,S15,2039,0.0162
RE1,DEMRO2,S15,2040,0.0162
RE1,DEMRO2,S15,2041,0.0162
RE1,DEMRO2,S15,2042,0.0162
RE1,DEMRO2,S15,2043,0.0162
RE1,DEMRO2,S15,2044,0.0162
RE1,DEMRO2,S15,2045,0.0162
RE1,DEMRO2,S15,2046,0.0162
RE1,DEMRO2,S15,2047,0.0162
RE1,DEMRO2,S15,2048,0.0162
RE1,DEMRO2,S15,2049,0.0162
RE1,DEMRO2,S15,2050,0.0162
RE1,DEMCCO,S16,2019,0.0178
RE1,DEMCCO,S16,2020,0.0178
RE1,DEMCCO,S16,2021,0.0178
RE1,DEMCCO,S16,2022,0.0178
RE1,DEMCCO,S16,2023,0.0178
RE1,DEMCCO,S16,2024,0.0178
RE1,DEMCCO,S16,2025,0.0178
RE1,DEMCCO,S16,2026,0.0178
RE1,DEMCCO,S16,2027,0.0178
RE1,DEMCCO,S16,2028,0.0178
RE1,DEMCCO,S16,2029,0.0178
RE1,DEMCCO,S16,2030,0.0178
RE1,DEMCCO,S16,2031,0.0178
RE1,DEMCCO,S16,2032,0.0178
RE1,DEMCCO,S16,2033,0.0178
RE1,DEMCCO,S16,2034,0.0178
RE1,DEMCCO,S16,2035,0.0178
RE1,DEMCCO,S16,2036,0.0178
RE1,DEMCCO,S16,2037,0.0178
RE1,DEMCCO,S16,2038,0.0178
RE1,DEMCCO,S16,2039,0.0178
RE1,DEMCCO,S16,2040,0.0178
RE1,DEMCCO,S16,2041,0.0178
RE1,DEMCCO,S16,2042,0.0178
RE1,DEMCCO,S16,2043,0.0178
RE1,DEMCCO,S16,2044,0.0178
RE1,DEMCCO,S16,2045,0.0178
RE1,DEMCCO,S16,2046,0.0178
RE1,DEMCCO,S16,2047,0.0178
RE1,DEMCCO,S16,2048,0.0178
RE1,DEMCCO,S16,2049,0.0178
RE1,DEMCCO,S16,2050,0.0178
RE1,DEMRC1,S16,2019,0.0178
RE1,DEMRC1,S16,2020,0.0178
RE1,DEMRC1,S16,2021,0.0178
RE1,DEMRC1,S16,2022,0.0178
RE1,DEMRC1,S16,2023,0.0178
RE1,DEMRC1,S16,2024,0.0178
RE1,DEMRC1,S16,2025,0.0178
RE1,DEMRC1,S16,2026,0.0178
RE1,DEMRC1,S16,2027,0.0178
RE1,DEMRC1,S16,2028,0.0178
RE1,DEMRC1,S16,2029,0.0178
RE1,DEMRC1,S16,2030,0.0178
RE1,DEMRC1,S16,2031,0.0178
RE1,DEMRC1,S16,2032,0.0178
RE1,DEMRC1,S16,2033,0.0178
RE1,DEMRC1,S16,2034,0.0178
RE1,DEMRC1,S16,2035,0.0178
RE1,DEMRC1,S16,2036,0.0178
RE1,DEMRC1,S16,2037,0.0178
RE1,DEMRC1,S16,2038,0.0178
RE1,DEMRC1,S16,2039,0.0178
RE1,DEMRC1,S16,2040,0.0178
RE1,DEMRC1,S16,2041,0.0178
RE1,DEMRC1,S16,2042,0.0178
RE1,DEMRC1,S16,2043,0.0178
RE1,DEMRC1,S16,2044,0.0178
RE1,DEMRC1,S16,2045,0.0178
RE1,DEMRC1,S16,2046,0.0178
RE1,DEMRC1,S16,2047,0.0178
RE1,DEMRC1,S16,2048,0.0178
RE1,DEMRC1,S16,2049,0.0178
RE1,DEMRC1,S16,2050,0.0178
RE1,DEMRC2,S16,2019,0.0178
RE1,DEMRC2,S16,2020,0.0178
RE1,DEMRC2,S16,2021,0.0178
RE1,DEMRC2,S16,2022,0.0178
RE1,DEMRC2,S16,2023,0.0178
RE1,DEMRC2,S16,2024,0.0178
RE1,DEMRC2,S16,2025,0.0178
RE1,DEMRC2,S16,2026,0.0178
RE1,DEMRC2,S16,2027,0.0178
RE1,DEMRC2,S16,2028,0.0178
RE1,DEMRC2,S16,2029,0.0178
RE1,DEMRC2,S16,2030,0.0178
RE1,DEMRC2,S16,2031,0.0178
RE1,DEMRC2,S16,2032,0.0178
RE1,DEMRC2,S16,2033,0.0178
RE1,DEMRC2,S16,2034,0.0178
RE1,DEMRC2,S16,2035,0.0178
RE1,DEMRC2,S16,2036,0.0178
RE1,DEMRC2,S16,2037,0.0178
RE1,DEMRC2,S16,2038,0.0178
RE1,DEMRC2,S16,2039,0.0178
RE1,DEMRC2,S16,2040,0.0178
RE1,DEMRC2,S16,2041,0.0178
RE1,DEMRC2,S16,2042,0.0178
RE1,DEMRC2,S16,2043,0.0178
RE1,DEMRC2,S16,2044,0.0178
RE1,DEMRC2,S16,2045,0.0178
RE1,DEMRC2,S16,2046,0.0178
RE1,DEMRC2,S16,2047,0.0178
RE1,DEMRC2,S16,2048,0.0178
RE1,DEMRC2,S16,2049,0.0178
RE1,DEMRC2,S16,2050,0.0178
RE1,DEMRL1,S16,2019,0.0178
RE1,DEMRL1,S16,2020,0.0178
RE1,DEMRL1,S16,2021,0.0178
RE1,DEMRL1,S16,2022,0.0178
RE1,DEMRL1,S16,2023,0.0178
RE1,DEMRL1,S16,2024,0.0178
RE1,DEMRL1,S16,2025,0.0178
RE1,DEMRL1,S16,2026,0.0178
RE1,DEMRL1,S16,2027,0.0178
RE1,DEMRL1,S16,2028,0.0178
RE1,DEMRL1,S16,2029,0.0178
RE1,DEMRL1,S16,2030,0.0178
RE1,DEMRL1,S16,2031,0.0178
RE1,DEMRL1,S16,2032,0.0178
RE1,DEMRL1,S16,2033,0.0178
RE1,DEMRL1,S16,2034,0.0178
RE1,DEMRL1,S16,2035,0.0178
RE1,DEMRL1,S16,2036,0.0178
RE1,DEMRL1,S16,2037,0.0178
RE1,DEMRL1,S16,2038,0.0178
RE1,DEMRL1,S16,2039,0.0178
RE1,DEMRL1,S16,2040,0.0178
RE1,DEMRL1,S16,2041,0.0178
RE1,DEMRL1,S16,2042,0.0178
RE1,DEMRL1,S16,2043,0.0178
RE1,DEMRL1,S16,2044,0.0178
RE1,DEMRL1,S16,2045,0.0178
RE1,DEMRL1,S16,2046,0.0178
RE1,DEMRL1,S16,2047,0.0178
RE1,DEMRL1,S16,2048,0.0178
RE1,DEMRL1,S16,2049,0.0178
RE1,DEMRL1,S16,2050,0.0178
RE1,DEMRL2,S16,2019,0.0178
RE1,DEMRL2,S16,2020,0.0178
RE1,DEMRL2,S16,2021,0.0178
RE1,DEMRL2,S16,2022,0.0178
RE1,DEMRL2,S16,2023,0.0178
RE1,DEMRL2,S16,2024,0.0178
RE1,DEMRL2,S16,2025,0.0178
RE1,DEMRL2,S16,2026,0.0178
RE1,DEMRL2,S16,2027,0.0178
RE1,DEMRL2,S16,2028,0.0178
RE1,DEMRL2,S16,2029,0.0178
RE1,DEMRL2,S16,2030,0.0178
RE1,DEMRL2,S16,2031,0.0178
RE1,DEMRL2,S16,2032,0.0178
RE1,DEMRL2,S16,2033,0.0178
RE1,DEMRL2,S16,2034,0.0178
RE1,DEMRL2,S16,2035,0.0178
RE1,DEMRL2,S16,2036,0.0178
RE1,DEMRL2,S16,2037,0.0178
RE1,DEMRL2,S16,2038,0.0178
RE1,DEMRL2,S16,2039,0.0178
RE1,DEMRL2,S16,2040,0.0178
RE1,DEMRL2,S16,2041,0.0178
RE1,DEMRL2,S16,2042,0.0178
RE1,DEMRL2,S16,2043,0.0178
RE1,DEMRL2,S16,2044,0.0178
RE1,DEMRL2,S16,2045,0.0178
RE1,DEMRL2,S16,2046,0.0178
RE1,DEMRL2,S16,2047,0.0178
RE1,DEMRL2,S16,2048,0.0178
RE1,DEMRL2,S16,2049,0.0178
RE1,DEMRL2,S16,2050,0.0178
